https://www.ncbi.nlm.nih.gov/pubmed/12823078
ABSTRACTTEXT:eq(0)	0	382	427	hospital admission for pulmonary exacerbation	Patient Cohort
ABSTRACTTEXT:eq(1)	0	242	357	There was a significant decrease in depressive symptoms for all subjects receiving light therapy (p value<0.0001). 	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	145	177	augments antidepressant regimens	investigation aspects classification/index
ABSTRACTTEXT:eq(1)	0	526	578	domains of vitality, emotion, and health perceptions	indirect affected aspects assessment
ABSTRACTTEXT:eq(1)	0	31	64	at least mild depressive symptoms	Diseases
ABSTRACTTEXT:eq(0)	0	0	10	Depression	Diseases
ABSTRACTTEXT:eq(1)	0	410	424	 lung function	indirect affected aspects
ABSTRACTTEXT:eq(1)	0	428	437	vitamin D	indirect affected aspects
ABSTRACTTEXT:eq(2)	0	46	152	lack of a control group and possible confounding effects of hospitalization treatment on systemic symptoms	limitation
ABSTRACTTEXT:eq(1)	0	457	483	quality of life indicators	indirect affected aspects assessment
ABSTRACTTEXT:eq(0)	0	303	371	a light box emitting 10,000lx for 30min each day for 7 straight days	Sunlight classification
ABSTRACTTEXT:eq(1)	0	81	241	Hospitalized CF patients had a significantly lower mean LOS of 11.0?3.6 days compared to a historical cohort from the year prior (13.3?4.4 days, p value=0.038).	The conclusion/finding
ABSTRACTTEXT:eq(3)	0	110	125	quality of life	indirect affected aspects
ABSTRACTTEXT:eq(0)	0	67	98	outcomes during hospitalization	Investigation aspects
ABSTRACTTEXT:eq(0)	0	100	120	Bright-light therapy	Environmental factors
ABSTRACTTEXT:eq(0)	0	429	538	Depressive symptom severity (QIDS-C) and quality of life factors (CFQ-R) were recorded pre/post light therapy	Data collection method
ABSTRACTTEXT:eq(0)	0	24	44	cystic fibrosis (CF)	complication
ABSTRACTTEXT:eq(0)	0	190	210	length of stay (LOS)	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	282	298	Thirty subjects 	Patient Cohort

https://www.ncbi.nlm.nih.gov/pubmed/8848953
ABSTRACTTEXT:eq(0)	0	101	185	 63 depressed patients, 42 with a seasonal pattern and 21 with a nonseasonal pattern	Patient Cohort
ABSTRACTTEXT:eq(0)	0	292	323	blood was sampled for melatonin	Data collection method
ABSTRACTTEXT:eq(0)	0	453	550	Two hours of light treatment, 350 cd/m2, was given daily for 10 days 0600 to 0800 or 1800 to 2000	Sunlight classification
ABSTRACTTEXT:eq(0)	0	369	414	Comprehensive Psychopathological Rating Scale	disease diagnosis criteria
ABSTRACTTEXT:eq(0)	0	645	658	evening light	Sunlight classification
ABSTRACTTEXT:eq(0)	0	660	814	The melatonin amplitude was significantly decreased by light, and the melatonin phase position was advanced by morning light and delayed by evening light.	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	618	631	morning light	Sunlight classification
ABSTRACTTEXT:eq(0)	0	0	9	Melatonin	Investigation aspects
ABSTRACTTEXT:eq(0)	0	217	266	age, time of treatment and severity of depression	Patient Cohort
ABSTRACTTEXT:eq(0)	0	59	72	 bright light	Environmental factors
ABSTRACTTEXT:eq(0)	0	576	595	seasonal depression	Diseases
ABSTRACTTEXT:eq(0)	0	419	451	Hamilton Depression Rating Scale	disease diagnosis criteria
ABSTRACTTEXT:eq(0)	0	328	338	depression	Diseases
ABSTRACTTEXT:eq(0)	0	1250	1301	alteration of melatonin amplitude or phase position	investigation aspects classification/index

https://www.ncbi.nlm.nih.gov/pubmed/1791269
ABSTRACTTEXT:eq(0)	0	661	684	 intensity of the light	Sunlight classification
ABSTRACTTEXT:eq(0)	0	260	280	bright light therapy	Environmental factors
ABSTRACTTEXT:eq(0)	0	828	845	3-month follow-up	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	30	59	 non-SAD depressive disorders	Diseases
ABSTRACTTEXT:eq(0)	0	363	425	400 or 2500 lux phototherapy for 2 h on seven consecutive days	Sunlight classification
ABSTRACTTEXT:eq(0)	0	296	323	unipolar depressed patients	Patient Cohort
ABSTRACTTEXT:eq(0)	0	76	161	response of bipolar spectrum versus unipolar patients to treatment with light therapy	Investigation aspects
ABSTRACTTEXT:eq(0)	0	192	227	bipolar spectrum depressed patients	Patient Cohort
ABSTRACTTEXT:eq(0)	0	14	25	17 patients	Patient Cohort
ABSTRACTTEXT:eq(0)	0	427	618	All outcome measures, which included the SIGH-SAD, CGI, and the Anxiety and Depressive Factors of the SCL-90, showed significant improvement in the bipolar vs. the unipolar spectrum patients.	The conclusion/finding

https://www.ncbi.nlm.nih.gov/pubmed/1477194
ABSTRACTTEXT:eq(0)	0	184	199	light intensity	Sunlight classification
ABSTRACTTEXT:eq(0)	0	602	626	 falling light intensity	Sunlight classification
ABSTRACTTEXT:eq(0)	0	201	223	independently obtained	Data collection method
ABSTRACTTEXT:eq(0)	0	40	49	a patient	Patient Cohort
ABSTRACTTEXT:eq(0)	0	938	957	depressive episodes	Investigation aspects
ABSTRACTTEXT:eq(0)	0	233	248	years 1975-1988	Data sources
ABSTRACTTEXT:eq(0)	0	131	155	onsets of his depression	Investigation aspects
ABSTRACTTEXT:eq(0)	0	161	181	meteorological data 	Data sources
ABSTRACTTEXT:eq(0)	0	103	113	depression	Diseases
ABSTRACTTEXT:eq(0)	0	279	336	 24 onsets or worsening of an existing depressive episode	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	415	435	autumn/winter onsets	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	529	542	natural light	Environmental factors
ABSTRACTTEXT:eq(0)	0	747	903	For the years prior to the patient's use of light therapy, there was a statistically significant relationship between falling light and onset of depression.	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	354	395	occurred in the months September-December	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	733	745	 life events	other enviroment factor

https://www.ncbi.nlm.nih.gov/pubmed/8882914
ABSTRACTTEXT:eq(0)	0	445	461	 lengths of stay	Investigation aspects
ABSTRACTTEXT:eq(0)	0	525	535	dull rooms	Sunlight classification
ABSTRACTTEXT:eq(0)	0	465	483	depressed patients	Patient Cohort
ABSTRACTTEXT:eq(0)	0	123	134	 depression	Diseases
ABSTRACTTEXT:eq(0)	0	0	13	Bright light 	Environmental factors
ABSTRACTTEXT:eq(0)	0	486	498	 sunny rooms	Sunlight classification
ABSTRACTTEXT:eq(0)	0	537	679	Those in sunny rooms had an average stay of 16.9 days compared to 19.5 days for those in dull rooms, a difference of 2.6 days (15%): P < 0.05.	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	227	246	 depressive illness	Diseases

https://www.ncbi.nlm.nih.gov/pubmed/23497121
ABSTRACTTEXT:eq(1)	0	272	303	 Pittsburgh Sleep Quality Index	indirect affected aspects assessment
ABSTRACTTEXT:eq(1)	0	235	248	Sleep quality	indirect affected aspects
ABSTRACTTEXT:eq(1)	0	201	233	 Munich Chronotype Questionnaire	indirect affected aspects assessment
ABSTRACTTEXT:eq(1)	0	305	324	Depressive symptoms	Diseases
ABSTRACTTEXT:eq(1)	0	348	373	Beck Depression Inventory	disease diagnosis criteria
ABSTRACTTEXT:eq(1)	0	37	90	 154 subjects (54 males, mean age: 43.5 ? 12.8 years)	patient, cs
ABSTRACTTEXT:eq(1)	0	487	528	collected during the daytime and measured	Data collection method
ABSTRACTTEXT:eq(2)	0	0	179	IL-6 levels showed a positive correlation with light exposure (r = 0.257; p < 0.001) and a negative correlation with the mid-sleep phase on work-free days (r =?-0.177; p = 0.028).	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	135	166	 depressive and non-depressive 	Diseases
ABSTRACTTEXT:eq(1)	0	111	138	 rural area in south Brazil	Environmental factors
ABSTRACTTEXT:eq(1)	0	374	481	 Plasma levels of inflammatory cytokines (IL-2, IL-4, IL-6, IL-10, tumor necrosis factor-?, and interferon)	investigation aspects classification/index
ABSTRACTTEXT:eq(2)	0	388	407	 intensity of light	Sunlight classification
ABSTRACTTEXT:eq(1)	0	140	177	Chronobiological and light parameters	indirect affected aspects
ABSTRACTTEXT:eq(0)	0	104	132	 interleukin 6 (IL-6) levels	Investigation aspects
ABSTRACTTEXT:eq(2)	0	180	215	Multiple linear regression analysis	approach to analysis(YMRS)
ABSTRACTTEXT:eq(3)	0	51	61	 sunlight 	Environmental factors
ABSTRACTTEXT:eq(0)	0	73	101	 length of sunlight exposure	Sunlight classification

https://www.ncbi.nlm.nih.gov/pubmed/9611672
ABSTRACTTEXT:eq(0)	0	339	371	rapidly cycling bipolar illness 	Diseases
ABSTRACTTEXT:eq(1)	0	347	419	 sleep logs, polygraphic recordings, and computer-based event recordings	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	208	236	timing and duration of sleep	Investigation aspects
ABSTRACTTEXT:eq(1)	0	50	125	dark for 14 hours each night (later this was gradually reduced to 10 hours)	Sunlight classification
ABSTRACTTEXT:eq(3)	0	108	113	 dark	Environmental factors
ABSTRACTTEXT:eq(2)	0	0	294	The patient cycled rapidly between depression and mania and experienced marked fluctuations in the timing and duration of sleep when he slept according to his usual routine, but his sleep and mood stabilized when he adhered to a regimen of long nightly periods of enforced bed rest in the dark.	The conclusion/finding
ABSTRACTTEXT:eq(1)	0	196	298	twice-daily self-ratings, once-weekly observer ratings, and continuous wrist motor activity recordings	Data collection method
ABSTRACTTEXT:eq(1)	0	33	42	 bed rest	other enviroment factor

https://www.ncbi.nlm.nih.gov/pubmed/19638195
ABSTRACTTEXT:eq(0)	0	182	192	depression	Diseases
ABSTRACTTEXT:eq(1)	0	316	335	Logistic regression	approach to analysis(YMRS)
ABSTRACTTEXT:eq(1)	0	12	27	insolation data	Sunlight classification
ABSTRACTTEXT:eq(1)	0	261	314	the Center for Epidemiologic Studies Depression Scale	Diseases
ABSTRACTTEXT:eq(1)	0	178	219	validated six-item screener questionnaire	approach to analysis(YMRS)
ABSTRACTTEXT:eq(0)	0	276	293	sunlight exposure	Environmental factors
ABSTRACTTEXT:eq(2)	0	0	190	Among depressed participants, a dose-response relationship was found between sunlight exposure and cognitive function, with lower levels of sunlight associated with impaired cognitive status	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	194	212	Cognitive function	Investigation aspects
ABSTRACTTEXT:eq(0)	0	420	426	season	Environmental factors
ABSTRACTTEXT:eq(1)	0	136	156	Cognitive impairment	investigation aspects classification/index
ABSTRACTTEXT:eq(1)	0	80	134	a national cohort study of blacks and whites, aged 45+	Data sources
ABSTRACTTEXT:eq(1)	0	361	407	same-day or two-week average sunlight exposure	Sunlight classification
ABSTRACTTEXT:eq(1)	0	55	74	16,800 participants	patients
ABSTRACTTEXT:eq(0)	0	315	365	 the amount of sunlight exposure (i.e. insolation)	Sunlight classification

https://www.ncbi.nlm.nih.gov/pubmed/12467954
ABSTRACTTEXT:eq(0)	0	433	536	The mean monthly hours of sunshine and sunlight radiation correlated significantly with manic episodes.	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	48	64	seasonal pattern	Environmental factors
ABSTRACTTEXT:eq(0)	0	730	761	 mean monthly hours of sunshine	Sunlight classification
ABSTRACTTEXT:eq(0)	0	297	322	monthly climate variables	Environmental factors
ABSTRACTTEXT:eq(0)	0	868	900	 intensity of sunlight radiation	Sunlight classification
ABSTRACTTEXT:eq(0)	0	226	270	two hospitals in Seoul between 1996 and 1999	Data sources
ABSTRACTTEXT:eq(0)	0	77	101	the first manic episodes	Investigation aspects
ABSTRACTTEXT:eq(0)	0	144	173	152 bipolar disorder patients	Patient Cohort

https://www.ncbi.nlm.nih.gov/pubmed/11223110
ABSTRACTTEXT:eq(1)	0	0	25	Length of hospitalization	Investigation aspects
ABSTRACTTEXT:eq(1)	0	54	104	 415 unipolar and 187 bipolar depressed inpatients	Patient Cohort
ABSTRACTTEXT:eq(1)	0	106	164	assigned to rooms with eastern (E) or western (W) windows.	Sunlight classification
ABSTRACTTEXT:eq(3)	0	77	95	bipolar depression	Diseases
ABSTRACTTEXT:eq(0)	0	33	56	non-seasonal depression	Diseases
ABSTRACTTEXT:eq(2)	0	165	173	unipolar	Diseases
ABSTRACTTEXT:eq(0)	0	95	104	 sunlight	Environmental factors
ABSTRACTTEXT:eq(2)	0	0	140	Bipolar inpatients in E rooms (exposed to direct sunlight in the morning) had a mean 3.67-day shorter hospital stay than patients in W rooms	The conclusion/finding
ABSTRACTTEXT:eq(4)	0	10	48	naturalistic retrospective observation	limitation

https://www.ncbi.nlm.nih.gov/pubmed/24953482
ABSTRACTTEXT:eq(2)	0	184	246	The effect was reduced by half if there was no family history.	The conclusion/finding
ABSTRACTTEXT:eq(1)	0	10	23	4037 patients	Patient Cohort
ABSTRACTTEXT:eq(1)	0	238	302	family history of mood disorders, and polarity of first episode 	investigation aspects classification/index
ABSTRACTTEXT:eq(1)	0	66	166	36 collection sites in 23 countries at latitudes spanning 3.2 north (N) to 63.4 N and 38.2 south (S)	Environmental factors
ABSTRACTTEXT:eq(2)	0	251	295	maximum monthly increase in solar insolation	Sunlight classification
ABSTRACTTEXT:eq(3)	0	0	45	Recall bias for onset and family history data	limitation
ABSTRACTTEXT:eq(1)	0	29	47	bipolar I disorder	Diseases
ABSTRACTTEXT:eq(2)	0	0	121	There was a large, significant inverse relationship between maximum monthly increase in solar insolation and age of onset	The conclusion/finding
ABSTRACTTEXT:eq(1)	0	379	400	Solar insolation data	Sunlight classification
ABSTRACTTEXT:eq(0)	0	0	29	The onset of bipolar disorder	Investigation aspects
ABSTRACTTEXT:eq(1)	0	222	236	onset location	investigation aspects classification/index
ABSTRACTTEXT:eq(1)	0	187	220	age of onset of the first episode	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	146	168	sunlight in springtime	Environmental factors
ABSTRACTTEXT:eq(1)	0	338	377	patient records and/or direct interview	Data collection method

https://www.ncbi.nlm.nih.gov/pubmed/22612720
ABSTRACTTEXT:eq(2)	0	0	114	The larger the maximum monthly increase in solar insolation at the location of onset, the younger the age of onset	The conclusion/finding
ABSTRACTTEXT:eq(1)	0	24	37	2414 patients	Patient Cohort
ABSTRACTTEXT:eq(0)	0	245	258	age of onset 	Investigation aspects
ABSTRACTTEXT:eq(1)	0	326	366	patient records and/or direct interviews	Data collection method
ABSTRACTTEXT:eq(0)	0	262	293	sunlight at the location of ons	Environmental factors
ABSTRACTTEXT:eq(1)	0	131	211	24 sites in 13 countries spanning latitudes 6.3 to 63.4 degrees from the equator	Environmental factors
ABSTRACTTEXT:eq(2)	0	216	264	The maximum monthly increase in solar insolation	Sunlight classification
ABSTRACTTEXT:eq(1)	0	489	545	NASA Surface Meteorology and Solar Energy (SSE) database	Data sources
ABSTRACTTEXT:eq(1)	0	58	76	bipolar I disorder	Diseases
ABSTRACTTEXT:eq(1)	0	368	389	Solar insolation data	Sunlight classification
ABSTRACTTEXT:eq(1)	0	233	249	both hemispheres	Environmental factors
ABSTRACTTEXT:eq(1)	0	91	106	DSM-IV criteria	Diseases
ABSTRACTTEXT:eq(1)	0	394	464	the amount of electromagnetic energy striking the surface of the earth	Sunlight classification

https://www.ncbi.nlm.nih.gov/pubmed/26189339
ABSTRACTTEXT:eq(0)	0	69	95	number of hospitalizations	Investigation aspects
ABSTRACTTEXT:eq(0)	0	560	581	admission time series	investigation aspects classification/index
ABSTRACTTEXT:eq(0)	0	121	127	season	Environmental factors
ABSTRACTTEXT:eq(0)	0	330	382	 the Institute of Psychiatry and Neurology in Warsaw	Data sources
ABSTRACTTEXT:eq(0)	0	443	461	bipolar depression	Diseases
ABSTRACTTEXT:eq(0)	0	148	170	 intensity of sunlight	Sunlight classification
ABSTRACTTEXT:eq(0)	0	470	490	recurrent depression	Diseases
ABSTRACTTEXT:eq(0)	0	274	290	2837 admissions 	Patient Cohort
ABSTRACTTEXT:eq(0)	0	421	434	mixed episode	Diseases
ABSTRACTTEXT:eq(0)	0	383	405	 between 2002 and 2010	Data sources
ABSTRACTTEXT:eq(0)	0	174	180	Poland	Environmental factors
ABSTRACTTEXT:eq(0)	0	749	783	Regression models and correlations	approach to analysis(YMRS)
ABSTRACTTEXT:eq(0)	0	1087	1273	The association between frequency of admissions and monthly hours of sunshine was observed in some age and sex subgroups of patients with bipolar disorder and single depressive episode. 	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	692	747	Autoregressive Integrated Moving Average (ARIMA) method	approach to analysis(YMRS)
ABSTRACTTEXT:eq(0)	0	499	524	single depressive episode	Diseases
ABSTRACTTEXT:eq(0)	0	100	119	affective disorders	Diseases
ABSTRACTTEXT:eq(0)	0	407	412	mania	Diseases

https://www.ncbi.nlm.nih.gov/pubmed/15654938
ABSTRACTTEXT:eq(0)	0	76	87	mood swings	Investigation aspects
ABSTRACTTEXT:eq(1)	0	441	463	therapy as usual (TAU)	Environmental factors
ABSTRACTTEXT:eq(1)	0	184	207	Pattern of mood changes	investigation aspects classification/index
ABSTRACTTEXT:eq(1)	0	231	262	Young Mania Rating Scale (YMRS)	approach to analysis(YMRS)
ABSTRACTTEXT:eq(1)	0	11	33	16 bipolar inpatients 	Patient Cohort
ABSTRACTTEXT:eq(2)	0	0	162	Adding DT to TAU resulted in a significantly faster decrease of YMRS scores when patients were treated within 2 weeks from the onset of the current manic episode.	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	28	46	 extended bed rest	other enviroment factor
ABSTRACTTEXT:eq(0)	0	90	112	 rapid cycling bipolar	Diseases
ABSTRACTTEXT:eq(1)	0	300	313	16 inpatients	controlled subjects
ABSTRACTTEXT:eq(0)	0	51	59	darkness	Environmental factors
ABSTRACTTEXT:eq(1)	0	78	124	4 h of enforced darkness from 6 p.m. to 8 a.m.	Environmental factors
ABSTRACTTEXT:eq(1)	0	164	181	dark therapy (DT)	Environmental factors
ABSTRACTTEXT:eq(3)	0	118	123	mania	Diseases

https://www.ncbi.nlm.nih.gov/pubmed/4003592
ABSTRACTTEXT:eq(0)	0	393	488	Melatonin levels in these patients also fell twice as much as the levels of the normal subjects	The conclusion/finding
ABSTRACTTEXT:eq(0)	0	199	215	manic-depressive	Diseases
ABSTRACTTEXT:eq(0)	0	11	17	 light	Environmental factors
ABSTRACTTEXT:eq(0)	0	43	66	plasma melatonin levels	Investigation aspects
ABSTRACTTEXT:eq(0)	0	352	391	24 age- and sex-matched normal subjects	controlled subjects
ABSTRACTTEXT:eq(0)	0	286	323	11 euthymic manic-depressive patients	Patient Cohort
ABSTRACTTEXT:eq(0)	0	558	584	bipolar affective disorder	Diseases

https://www.ncbi.nlm.nih.gov/pubmed/25862378
ABSTRACTTEXT:eq(1)	0	130	189	between latitudes of 1.4 N and 70.7 N, and 1.2 S and 41.3 S	Environmental factors
ABSTRACTTEXT:eq(0)	0	387	426	hours of daylight at the birth location	Sunlight classification
ABSTRACTTEXT:eq(1)	0	86	99	3896 patients	Patient Cohort
ABSTRACTTEXT:eq(2)	0	0	104	More hours of daylight at the birth location during early life was associated with an older age of onset	The conclusion/finding
ABSTRACTTEXT:eq(1)	0	256	269	a base model 	approach to analysis(YMRS)
ABSTRACTTEXT:eq(3)	0	0	32	Light exposure during early life	Environmental factors
ABSTRACTTEXT:eq(0)	0	55	72	circadian system 	indirect affected aspects
ABSTRACTTEXT:eq(1)	0	321	337	solar insolation	Sunlight classification
ABSTRACTTEXT:eq(1)	0	29	66	36 collection sites from 23 countries	Environmental factors
ABSTRACTTEXT:eq(2)	0	274	307	average monthly hours of daylight	Sunlight classification
ABSTRACTTEXT:eq(1)	0	105	123	bipolar I disorder	Diseases
ABSTRACTTEXT:eq(0)	0	265	297	age of onset of bipolar disorder	Investigation aspects
ABSTRACTTEXT:eq(0)	0	86	133	response to environmental signals later in life	indirect affected aspects
